country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Peru,2001.0,72.11311,45.7,112.09,41.23,2.94,0.0,17.48,85.60235,5407.2314,3.19,26540.0,35.526463,0.617892326,1941.475342,26.0,1285216.0,-9.189967,-75.015152,PER,27014912.0,130005016576.0,,0.0,0.0,0.0,5.923,0.16,0.77,0.0,117.959,-9.266,-0.679,245.986,6.645,11.475,0.31,18.75,0.024,5.558,0.15,1.493,4.549,20.77,768.835,20.77,18.616,-0.871,-1.283,5407.231,1.124,-5.268,-5.216,111.05,3.0,3472.285,93.803,14.444,64.216,7.091,0.236,3.561,32.204,0.87,131.825,7.091,0.236,131.825,3.561,4.189,2.438,2.45,8.894,3.916,51.749,651.862,17.61,1915.555,84.786,35.426,8.841,3.933,52.272,657.785,17.77,1934.946,85.556,35.784,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.402,-4.774,83.597,67.37,1.82,3094.474,-2.393,-1.437,2168.657,58.586,8.763,57.228,0.52,0.16,0.0,3.165,0.016,5.923,0.0,19.261,0.77,0.0,0.356,768.835,146.076,8.841,3.933,52.272,657.785,17.77,1934.946,85.556,35.784,,,,0.0,0.0,,0.0,,50.0,0.001,0.004,0.0,0.0,0.13,0.0,0.002;;;;;;;;;;;;,South America
Peru,2002.0,74.38269,48.7,112.0,40.21,3.66,0.0,17.93,83.04771,5472.09,3.03,27729.99954,35.351955,5.453528938,2021.240038,26.0,1285216.0,-9.189967,-75.015152,PER,27334510.0,137911091200.0,,0.173,6.324,0.173,6.951,0.19,0.864,0.116,139.154,36.939,2.455,332.913,9.1,28.535,0.78,15.789,0.024,6.36,0.174,3.547,6.084,21.99,804.478,21.99,19.196,2.397,3.501,5472.09,1.085,2.502,2.347,137.555,3.76,3517.558,96.151,17.099,64.282,19.459,0.693,4.254,40.242,1.1,155.637,19.459,0.693,155.637,4.254,5.002,2.844,3.06,2.414,0.908,52.656,659.972,18.04,1926.359,82.037,35.203,3.494,1.154,53.426,666.922,18.23,1954.532,82.901,35.718,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.958,-0.8,82.796,68.778,1.88,3029.009,-2.775,-1.626,2083.814,56.96,8.549,55.354,0.594,0.19,0.0,14.11,0.073,6.951,0.0,21.722,0.864,0.0,0.397,804.478,149.577,3.494,1.154,53.426,666.922,18.23,1954.532,82.901,35.718,,,,0.0,0.0,,0.0,,0.0,-0.0,0.004,0.0,0.0,0.128,0.0,0.002;;;;;;;;;;;;,South America
Peru,2003.0,74.38097,51.2,112.52,40.91,4.05,0.0,18.44,81.992,5345.9004,2.86,27159.99985,36.600243,4.165023137,2145.643889,26.0,1285216.0,-9.189967,-75.015152,PER,27623344.0,144583671808.0,1.874,0.003,6.375,0.176,7.24,0.2,0.872,0.119,145.661,7.314,0.666,353.525,9.766,27.875,0.77,-27.273,-0.047,4.577,0.126,3.358,6.613,22.93,830.095,22.93,20.469,-1.274,-1.905,5345.9,1.021,-3.156,-3.034,152.045,4.2,3370.93,93.116,18.317,63.056,18.326,0.78,5.034,47.786,1.32,182.233,18.326,0.78,182.233,5.034,5.757,3.409,3.34,2.736,1.094,53.75,670.809,18.53,1945.819,80.811,36.398,2.755,1.129,54.555,678.05,18.73,1974.97,81.683,36.944,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41,-4.48,78.317,76.385,2.11,2835.172,-3.389,-1.931,1992.134,55.029,9.202,53.035,0.626,0.2,0.0,5.376,0.032,7.24,0.0,22.65,0.872,0.0,0.424,830.095,147.672,2.755,1.129,54.555,678.05,18.73,1974.97,81.683,36.944,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.126,0.0,0.002;;;;;;;;;;;;,South America
Peru,2004.0,75.69236,53.8,112.37,37.83,6.36,0.0,17.49,73.333336,5642.6665,2.96,31239.99977,32.297504,4.958203206,2417.034363,26.0,1285216.0,-9.189967,-75.015152,PER,27893914.0,152840585216.0,-34.164,-0.06,4.156,0.116,5.378,0.15,0.619,0.074,200.0,8.129,0.794,378.557,10.559,32.982,0.92,37.5,0.047,6.232,0.174,3.794,6.709,24.25,869.365,24.25,19.545,6.585,9.724,5642.667,1.03,14.144,13.17,235.894,6.58,3810.382,106.286,27.134,67.528,64.436,3.244,8.277,83.531,2.33,296.749,64.436,3.244,296.749,8.277,9.608,5.259,4.85,-5.441,-3.248,50.502,628.094,17.52,1810.496,72.247,32.086,-5.879,-3.446,51.11,633.472,17.67,1832.285,72.866,32.472,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.661,9.133,87.45,119.381,3.33,3135.075,-0.884,-0.487,1955.362,54.543,13.732,55.56,0.488,0.15,0.0,-21.939,-0.137,5.378,0.0,17.509,0.619,0.0,0.31,869.365,157.396,-5.879,-3.446,51.11,633.472,17.67,1832.285,72.866,32.472,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.124,0.0,0.002;;;;;;;;;;;;,South America
Peru,2005.0,77.173645,56.2,116.85,38.35,7.29,0.0,18.05,71.23125,5816.902,2.95,31290.00092,31.84631,6.285060325,2729.499172,26.0,1285216.0,-9.189967,-75.015152,PER,28147260.0,163489480704.0,-32.666,-0.038,2.773,0.078,12.435,0.35,1.373,0.048,200.0,1.489,0.157,380.736,10.717,28.422,0.8,95.454,0.166,12.072,0.34,3.137,6.545,25.5,905.95,25.5,19.68,4.024,6.334,5816.902,1.001,4.493,4.775,251.179,7.07,3945.744,111.062,27.725,67.832,76.378,6.322,14.6,161.65,4.55,518.69,76.378,6.322,518.69,14.6,17.843,8.917,5.1,2.577,0.974,51.476,642.336,18.08,1828.796,70.902,31.439,3.421,1.558,52.668,654.771,18.43,1871.158,72.275,32.168,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.949,-1.704,85.746,61.107,1.72,3046.319,13.476,7.35,2198.901,61.893,6.745,52.37,1.111,0.35,0.0,127.451,0.622,12.435,0.0,39.467,1.373,0.0,0.678,905.95,163.73,3.421,1.558,52.668,654.771,18.43,1871.158,72.275,32.168,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.122,0.0,0.002;;;;;;;;;;;;,South America
Peru,2006.0,80.15727,58.3,116.22,38.7,7.1,0.0,19.63,73.43808,5834.625,2.65,30840.00015,34.128056,7.528899044,3154.331349,26.0,1285216.0,-9.189967,-75.015152,PER,28381080.0,176775282688.0,1064.913,0.831,32.04,0.909,12.332,0.35,1.279,0.549,192.982,-14.917,-1.599,321.272,9.118,28.892,0.82,148.837,0.506,29.792,0.846,2.997,5.506,27.36,964.023,27.36,21.246,1.138,1.863,5834.625,0.937,-2.923,-3.246,257.566,7.31,3798.855,107.816,26.718,65.109,17.033,2.487,17.086,170.184,4.83,602.036,17.033,2.487,602.036,17.086,17.654,10.318,5.28,8.996,4.278,55.754,694.124,19.7,1964.468,72.003,33.669,13.304,5.109,57.777,706.457,20.05,2035.77,73.282,34.891,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.822,-4.134,81.611,58.49,1.66,2875.546,4.101,2.538,2270.217,64.431,6.067,49.284,1.111,0.35,0.0,0.0,0.0,12.332,0.0,39.142,1.279,0.0,0.671,964.023,165.593,13.304,5.109,57.777,706.457,20.05,2035.77,73.282,34.891,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.12,0.0,0.002;;;;;;;;;;;;,South America
Peru,2007.0,81.98813,60.3,115.47,36.05,9.68,0.0,19.46,66.78105,6303.5713,2.6,33810.00137,31.039616,8.518387769,3606.070689,26.0,1285216.0,-9.189967,-75.015152,PER,28600380.0,192942637056.0,2.913,0.026,32.721,0.936,14.685,0.42,1.403,0.519,229.536,32.034,2.921,420.935,12.039,29.72,0.85,4.673,0.04,30.945,0.885,2.84,6.678,29.93,1046.49,29.93,20.836,8.872,14.692,6303.571,0.934,13.84,14.922,348.247,9.96,4291.466,122.738,33.278,68.08,50.716,8.666,25.752,287.409,8.22,900.407,50.716,8.666,900.407,25.752,27.464,14.284,6.87,-0.232,-0.477,55.277,683.557,19.55,1932.722,65.319,30.661,0.24,-0.23,57.547,698.242,19.97,2012.105,66.722,31.92,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087,3.336,84.947,31.118,0.89,2970.124,-0.99,-0.638,2230.5,63.793,2.974,47.118,1.331,0.42,0.0,19.828,0.22,14.685,0.0,46.543,1.403,0.0,0.738,1046.49,180.285,0.24,-0.23,57.547,698.242,19.97,2012.105,66.722,31.92,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.119,0.0,0.002;;;;;;;;;;;;,South America
Peru,2008.0,84.678345,62.3,115.22,33.71,12.88,0.0,19.14,59.77514,6757.0254,2.62,38290.00092,28.021553,9.126568301,4220.616378,26.0,1285216.0,-9.189967,-75.015152,PER,28806184.0,211009683456.0,16.78,0.157,37.938,1.093,15.969,0.46,1.418,0.561,269.195,-10.833,-1.304,372.653,10.735,30.549,0.88,26.786,0.237,38.954,1.122,2.714,5.515,32.43,1125.8,32.43,20.382,7.965,14.36,6757.025,0.922,12.859,15.783,448.862,12.93,4808.72,138.521,39.87,71.166,26.957,6.942,32.694,350.966,10.11,1134.961,35.832,9.227,1214.303,34.979,31.175,16.797,8.73,-2.502,-1.718,53.559,660.969,19.04,1859.274,58.711,27.516,-1.383,-1.424,56.123,676.938,19.5,1948.305,60.13,28.834,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.943,10.146,95.092,67.347,1.94,3301.106,3.938,2.512,2301.781,66.306,5.982,48.854,1.468,0.46,0.0,10.312,0.137,15.969,0.0,50.976,1.418,0.0,0.754,1125.8,194.644,-1.383,-1.424,56.123,676.938,19.5,1948.305,60.13,28.834,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.117,0.0,0.002;;;;;;;;;;;;,South America
Peru,2009.0,86.42432,63.8,116.8,32.92,11.97,0.0,19.7,62.203983,6840.561,2.62,41169.99817,28.33369,1.095823659,4196.311627,26.0,1285216.0,-9.189967,-75.015152,PER,29009326.0,212830486528.0,69.465,0.759,63.842,1.852,15.857,0.46,1.397,0.933,265.188,-10.162,-1.091,332.441,9.644,26.888,0.78,-14.085,-0.158,33.233,0.964,2.369,4.86,32.86,1132.739,32.92,20.405,1.95,3.796,6840.561,0.932,0.729,1.01,447.098,12.97,4809.856,139.531,39.399,70.314,2.272,0.743,33.437,359.54,10.43,1152.618,2.512,0.879,1236.085,35.858,31.683,16.85,8.73,4.429,2.027,55.586,671.853,19.49,1916.128,59.204,28.011,7.778,2.786,58.909,687.71,19.95,2030.704,60.601,29.686,-0.06,-0.183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428,1.358,96.45,60.67,1.76,3324.798,20.904,13.861,2763.467,80.166,5.346,48.604,1.468,0.46,0.0,0.0,0.0,15.857,0.0,50.619,1.397,0.0,0.74,1134.807,198.44,7.778,2.786,58.909,687.71,19.95,2030.704,60.601,29.686,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.116,0.0,0.002;;;;;;;;;;;;,South America
Peru,2010.0,88.12306,65.9,121.13,32.17,14.15,0.0,20.13,58.722286,7707.48,2.51,45000.0,25.21364,8.332459107,5082.353706,26.0,1285216.0,-9.189967,-75.015152,PER,29229576.0,230353256448.0,22.259,0.412,77.464,2.264,22.922,0.67,1.867,1.005,283.087,-1.93,-0.186,323.569,9.458,29.08,0.85,56.557,0.545,51.636,1.509,2.368,4.198,35.78,1224.103,35.89,19.071,13.529,26.846,7707.48,0.978,18.407,25.684,519.337,15.18,5652.298,165.214,42.296,73.335,62.212,20.802,54.238,418.412,12.23,1855.592,103.998,37.291,2502.584,73.149,34.076,24.075,10.16,0.745,0.071,55.656,685.607,20.04,1904.105,55.837,24.705,3.482,1.163,60.072,708.529,20.71,2055.183,57.704,26.665,-0.11,-0.307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255,5.068,101.518,71.845,2.1,3473.137,5.576,4.47,2895.585,84.637,5.851,45.062,2.148,0.67,0.0,46.304,0.68,22.922,0.0,73.499,1.867,0.0,0.954,1227.866,225.286,3.482,1.163,60.072,708.529,20.71,2055.183,57.704,26.665,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.114,0.0,0.001;;;;;;;;;;;;,South America
Peru,2011.0,89.70749,67.5,120.94,30.63,15.65,0.0,21.85,58.266666,8431.997,2.72,48430.00031,24.354307,6.327192402,5869.323882,26.0,1285216.0,-9.189967,-75.015152,PER,29477722.0,244711915520.0,6.857,0.155,82.079,2.419,23.068,0.68,1.733,0.973,286.515,0.57,0.054,322.673,9.512,21.033,0.62,36.126,0.545,69.699,2.055,1.58,3.827,39.24,1331.175,39.23,18.752,10.329,23.27,8431.997,1.016,11.679,19.295,575.35,16.96,6259.282,184.509,43.232,74.232,16.023,8.691,62.929,474.596,13.99,2134.793,56.946,41.656,3894.65,114.805,35.661,25.318,11.24,7.506,3.813,59.469,732.417,21.59,2017.427,55.034,23.926,7.231,3.975,64.047,755.486,22.27,2172.715,56.768,25.768,0.01,0.025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.393,10.551,112.069,79.721,2.35,3801.816,-4.255,-3.601,2749.052,81.036,5.99,45.088,2.155,0.68,0.0,0.297,0.006,23.068,0.0,73.097,1.733,0.0,0.867,1330.836,248.556,7.231,3.975,64.047,755.486,22.27,2172.715,56.768,25.768,,,,0.0,0.0,,0.0,,0.0,-0.0,0.003,0.0,0.0,0.112,0.0,0.001;;;;;;;;;;;;,South America
Peru,2012.0,91.09951,69.7,125.33,30.8,16.72,0.0,21.69,56.46967,8629.543,2.75,48119.99893,24.011053,6.139724706,6528.971775,26.0,1285216.0,-9.189967,-75.015152,PER,29749592.0,259737239552.0,56.9,1.377,127.605,3.796,22.521,0.67,1.677,1.479,297.548,6.731,0.64,341.246,10.152,43.362,1.29,35.0,0.719,93.233,2.774,3.228,3.954,39.96,1343.212,39.96,18.492,3.287,8.169,8629.544,0.988,3.095,5.71,601.017,17.88,6394.03,190.22,44.745,74.095,9.041,5.689,68.618,526.058,15.65,2306.527,4.16,4.775,4019.576,119.581,39.164,26.728,11.89,2.202,0.941,60.41,717.657,21.35,2030.618,53.428,23.531,7.723,2.459,66.506,742.195,22.08,2235.513,55.255,25.905,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.553,-0.619,111.45,31.597,0.94,3746.256,-1.474,-1.194,2683.782,79.841,2.352,43.412,2.132,0.67,0.0,-1.037,-0.022,22.521,0.0,71.678,1.677,0.0,0.831,1343.212,256.725,7.723,2.459,66.506,742.195,22.08,2235.513,55.255,25.905,,,0.164,2.017,0.06,5.502,0.15,0.064,0.0,-0.0,0.003,0.0,0.0,0.111,0.0,0.001;;;;;;;;;;;;,South America
Peru,2013.0,92.13537,71.7,128.99,28.35,18.8,0.0,22.85,54.861942,8741.407,2.5,49750.0,24.136717,5.852518211,6756.752996,26.0,1285216.0,-9.189967,-75.015152,PER,30038810.0,274939641856.0,7.225,0.274,135.507,4.07,31.959,0.96,2.206,1.55,304.987,0.854,0.087,340.846,10.239,40.614,1.22,-8.547,-0.237,84.444,2.537,2.804,3.899,43.51,1448.459,43.51,19.633,2.281,5.856,8741.407,0.955,2.027,3.857,667.137,20.04,6460.853,194.076,46.058,73.911,-2.319,-1.592,67.027,601.222,18.06,2231.336,3.688,4.41,4127.702,123.991,41.508,25.526,13.27,1.306,0.42,60.83,742.706,22.31,2025.055,51.276,23.166,3.732,2.0,68.505,781.323,23.47,2280.554,53.942,26.089,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811,5.361,116.811,25.301,0.76,3888.671,6.545,5.226,2831.911,85.067,1.747,44.486,3.065,0.96,0.0,43.713,0.932,31.959,0.0,102.019,2.206,0.0,1.167,1448.459,262.581,3.732,2.0,68.505,781.323,23.47,2280.554,53.942,26.089,229.816,0.373,0.537,6.658,0.2,17.865,0.46,0.204,0.0,-0.0,0.003,0.0,0.0,0.109,0.0,0.001;;;;;;;;;;;;,South America
Peru,2014.0,92.91999,73.7,136.2,28.56,20.41,0.0,23.06,53.048077,8856.475,2.57,53169.99817,23.94071,2.382157372,6672.877373,26.0,1285216.0,-9.189967,-75.015152,PER,30353956.0,281488719872.0,-3.316,-0.135,129.654,3.936,42.499,1.29,2.821,1.464,309.644,-1.245,-0.127,333.107,10.111,10.872,0.33,2.572,0.065,85.716,2.602,0.722,3.761,45.72,1506.229,45.73,20.123,2.379,6.248,8856.475,0.955,2.724,5.288,717.534,21.78,6567.972,199.364,47.627,74.16,10.876,7.29,74.316,688.213,20.89,2448.326,5.872,7.281,4324.718,131.272,45.681,27.644,14.16,-0.488,-0.659,60.171,731.371,22.2,1982.31,48.546,22.383,1.255,0.96,69.465,789.024,23.95,2288.503,52.373,25.84,-0.01,-0.022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.605,-1.875,114.936,18.449,0.56,3786.539,3.103,2.64,2889.468,87.707,1.225,42.754,4.121,1.29,0.0,34.479,1.057,42.499,0.0,135.769,2.821,0.0,1.533,1506.558,268.829,1.255,0.96,69.465,789.024,23.95,2288.503,52.373,25.84,1.219,0.003,0.54,6.589,0.2,17.788,0.437,0.201,21358.332,0.694,0.698,8.566,0.26,22.982,0.569,0.259;;;;;;;;;;;;,South America
Peru,2015.0,93.85218,75.8,154.29,27.43,21.39,0.0,24.86,53.75135,9171.356,2.57,54549.99924,24.024496,3.252244772,6229.100674,26.0,1285216.0,-9.189967,-75.015152,PER,30711864.0,290642722816.0,7.208,0.284,137.379,4.219,29.63,0.91,1.885,1.498,305.78,-6.794,-0.687,306.858,9.424,13.35,0.41,37.08,0.965,116.131,3.567,0.849,3.346,48.22,1570.077,48.27,20.263,4.776,12.84,9171.356,0.969,4.605,9.182,743.035,22.82,6790.393,208.546,47.276,74.039,2.846,2.115,76.431,707.544,21.73,2488.657,-3.584,-4.705,4121.116,126.567,45.018,27.135,14.76,6.647,3.618,63.789,772.014,23.71,2077.002,49.12,22.647,6.252,3.659,73.124,828.67,25.45,2380.963,52.724,25.961,-0.05,-0.104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746,7.754,122.69,22.141,0.68,3994.878,-13.34,-11.7,2474.837,76.007,1.409,43.558,2.895,0.91,0.0,-29.744,-1.226,29.63,0.0,94.274,1.885,0.0,1.028,1571.705,281.669,6.252,3.659,73.124,828.67,25.45,2380.963,52.724,25.961,15.532,0.08,0.62,7.489,0.23,20.19,0.476,0.22,130.825,0.903,1.601,19.536,0.6,52.118,1.243,0.568;;;;;;;;;;;;,South America
Peru,2016.0,94.2,77.7,185.3,27.2,23.9,0.0,25.95,52.05617,9602.029,2.57,56860.00061,22.57668,3.953318715,6204.996457,26.0,1285216.0,-9.189967,-75.015152,PER,31132776.0,302131838976.0,7.448,0.314,145.615,4.533,17.987,0.56,1.085,1.517,320.937,6.611,0.623,322.722,10.047,31.799,0.99,0.365,0.013,114.979,3.58,1.917,3.361,51.61,1657.739,51.63,20.18,6.131,17.268,9602.029,0.989,8.031,16.749,822.606,25.61,7236.561,225.294,49.603,75.365,11.123,8.502,84.933,756.759,23.56,2728.092,10.759,13.617,4502.79,140.184,45.632,28.412,16.57,1.895,0.824,64.613,776.031,24.16,2075.4,46.794,21.614,2.196,0.52,73.644,835.775,26.02,2365.469,50.397,24.635,-0.02,-0.039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214,7.624,130.314,34.048,1.06,4185.748,-10.506,-7.985,2184.89,68.022,2.053,43.592,1.004,0.56,0.0,-65.334,-1.892,17.987,0.0,32.239,1.085,0.0,0.336,1658.381,298.938,2.196,0.52,73.644,835.775,26.02,2365.469,50.397,24.635,4.666,0.025,0.645,7.709,0.24,20.723,0.465,0.216,79.012,1.248,2.848,34.048,1.06,91.491,2.053,0.953;;;;;;;;;;;;,South America
Peru,2017.0,94.8,79.6,189.85,27.59,21.62,0.0,30.84,58.787647,9605.62,2.54,54270.00046,26.171818,2.518835442,6710.507602,26.0,1285216.0,-9.189967,-75.015152,PER,31605488.0,309742534656.0,9.043,0.41,156.408,4.943,14.871,0.47,0.892,1.628,271.486,-13.257,-1.332,275.752,8.715,24.046,0.76,,,,,1.442,2.871,52.73,1668.381,52.71,20.918,1.556,4.652,9605.62,0.98,-4.059,-9.146,690.386,21.82,6838.96,216.149,41.396,71.197,-11.79,-10.014,74.919,628.688,19.87,2370.454,-7.188,-10.077,4116.61,130.107,37.697,24.678,14.31,20.461,12.763,77.376,919.461,29.06,2448.174,55.132,25.487,18.38,13.798,87.442,977.362,30.89,2766.658,58.604,28.802,0.02,0.038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.688,2.2,132.514,37.652,1.19,4192.754,-2.656,-1.807,2095.041,66.215,2.258,43.649,1.388,0.47,0.0,38.32,0.385,14.871,0.0,43.927,0.892,0.0,0.457,1667.748,303.59,18.38,13.798,87.442,977.362,30.89,2766.658,58.604,28.802,36.815,0.232,0.877,9.176,0.29,27.764,0.55,0.289,0.886,0.008,2.857,33.855,1.07,90.387,2.03,0.941;;;;;;;;;;;;,South America
Peru,2018.0,95.2,81.5,194.51,27.89,21.4,0.0,33.28,60.863205,9887.749,2.56,54590.00015,26.795403,3.96915687,6957.793411,26.0,1285216.0,-9.189967,-75.015152,PER,32203946.0,322061008896.0,-4.05,-0.2,147.285,4.743,13.042,0.42,0.764,1.49,255.141,-9.748,-0.85,244.248,7.866,4.037,0.13,,,,,0.237,2.47,54.97,1706.934,54.95,20.906,4.886,14.834,9887.749,0.989,3.959,8.558,669.483,21.56,6977.604,224.706,39.236,70.568,7.118,5.333,80.252,642.157,20.68,2492.004,-1.532,-1.993,3978.235,128.115,37.634,25.203,14.02,5.719,3.947,81.323,953.92,30.72,2525.242,55.905,25.539,6.736,6.277,93.718,1036.829,33.39,2910.146,60.764,29.432,0.02,0.036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075,4.074,136.588,23.289,0.75,4241.351,2.887,1.912,2115.464,68.126,1.365,42.895,1.569,0.42,0.0,13.047,0.181,13.042,0.0,48.735,0.764,0.0,0.493,1706.313,318.425,6.736,6.277,93.718,1036.829,33.39,2910.146,60.764,29.432,141.627,1.23,2.108,23.289,0.75,65.453,1.365,0.662,39.962,1.118,3.975,46.578,1.5,123.43,2.73,1.248;;;;;;;;;;;;,South America
Peru,2019.0,95.55136,83.25,203.26,27.12,22.16,0.0,34.41,60.827293,9949.632,2.6,56750.0,26.621336,2.203974749,7027.612207,26.0,1285216.0,-9.189967,-75.015152,PER,32824864.0,329252601856.0,-2.683,-0.127,140.622,4.616,16.756,0.55,0.965,1.413,257.804,4.065,0.32,249.37,8.186,4.874,0.16,,,,,0.281,2.506,57.08,1738.926,57.02,21.113,2.563,8.161,9949.322,0.992,2.813,6.32,688.198,22.59,7038.164,231.027,39.618,70.74,2.318,1.86,82.113,661.998,21.73,2501.539,5.341,6.843,4111.454,134.958,38.109,25.143,14.7,2.358,1.61,82.933,958.115,31.45,2526.537,55.156,25.394,1.958,1.84,95.558,1048.9,34.43,2911.158,60.382,29.26,0.06,0.105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031,4.14,140.729,21.325,0.7,4287.255,4.225,2.878,2163.136,71.005,1.228,43.091,1.451,0.55,0.0,-7.534,-0.118,16.756,0.0,44.211,0.965,0.0,0.444,1737.098,326.585,1.958,1.84,95.558,1048.9,34.43,2911.158,60.382,29.26,4.544,0.088,2.196,23.762,0.78,66.885,1.368,0.672,10.157,0.388,4.363,50.267,1.65,132.903,2.894,1.336;;;;;;;;;;;;,South America
