country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Austria,2010.0,100.0,100.0,,31.15,22.92,0.0,44.99,66.24944,50240.96,3.29,69959.99908,31.605642,1.837093677,46858.04327,109.0,83871.0,47.516231,14.550072,AUT,8362829.0,338832261120.0,5.596,0.275,620.42,5.188,535.704,4.48,6.606,1.231,226.777,17.581,5.883,4704.587,39.344,588.318,4.92,,0.0,0.0,0.0,7.254,9.333,70.26,8401.463,67.82,19.963,2.876,11.786,50408.578,1.244,6.709,18.205,2729.938,22.83,34623.395,289.55,33.663,68.686,8.842,7.809,96.128,1715.927,14.35,11494.689,4.264,0.739,2160.659,18.069,21.159,22.803,15.38,-6.193,-7.731,106.481,4586.965,38.36,12732.616,56.561,25.259,-3.652,-6.419,132.009,5379.759,44.99,15785.184,66.337,31.314,2.44,3.473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017,4.513,154.078,425.693,3.56,18424.117,2.845,0.35,1513.116,12.654,5.249,36.55,14.365,4.48,0.0,4.782,0.656,535.704,0.0,1717.67,6.606,0.0,3.407,8109.696,421.558,-3.652,-6.419,132.009,5379.759,44.99,15785.184,66.337,31.314,81.569,0.11,0.247,10.762,0.09,29.477,0.133,0.058,5.623,0.271,5.729,246.328,2.06,685.002,3.037,1.359;;;;;;;;;;;;,Europe
Austria,2011.0,100.0,100.0,,31.64,21.35,0.0,40.91,65.70832,47200.484,3.1,68269.99664,30.720795,2.922797284,51374.95841,109.0,83871.0,47.516231,14.550072,AUT,8391201.0,349713465344.0,-1.593,-0.083,608.475,5.106,543.426,4.56,7.331,1.29,238.585,2.713,1.067,4815.887,40.411,647.106,5.43,,0.0,0.0,0.0,8.73,10.208,70.4,8389.74,62.2,19.322,-6.094,-25.689,47176.66,1.132,-4.715,-13.652,2537.182,21.29,32879.441,275.898,34.228,69.694,-5.94,-5.71,90.418,1482.505,12.44,10775.343,-1.466,-0.265,2121.779,17.804,20.0,22.84,14.84,-10.756,-12.032,94.449,4080.465,34.24,11255.662,55.048,23.859,-8.324,-12.038,119.971,4875.345,40.91,14297.22,65.772,30.306,8.2,11.648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.847,-9.009,145.069,407.57,3.42,17288.213,4.375,0.554,1573.971,13.208,5.498,36.646,14.595,4.56,0.0,1.602,0.23,543.426,0.0,1739.306,7.331,0.0,3.687,7412.526,395.869,-8.324,-12.038,119.971,4875.345,40.91,14297.22,65.772,30.306,95.996,0.234,0.48,20.259,0.17,57.226,0.273,0.121,-6.186,-0.387,5.341,231.195,1.94,636.549,3.119,1.349;;;;;;;;;;;;,Europe
Austria,2012.0,100.0,100.0,,34.38,17.37,0.0,51.33,74.71616,49174.594,3.07,65110.00061,35.929344,0.680445577,48567.69529,109.0,83871.0,47.516231,14.550072,AUT,8429641.0,352093110272.0,4.172,0.213,630.97,5.319,555.184,4.68,6.817,1.283,185.87,-6.904,-2.79,4462.942,37.621,520.781,4.39,,0.0,0.0,0.0,6.395,9.078,71.45,8476.042,68.65,21.264,4.682,18.533,49160.137,1.177,-3.513,-9.693,2054.655,17.32,31579.602,266.205,25.229,64.238,-4.619,-4.177,86.241,1151.888,9.71,10230.733,7.477,1.331,2270.022,19.135,14.144,20.811,12.76,28.07,25.779,120.228,5201.882,43.85,14262.477,63.875,29.012,23.1,28.227,148.198,6089.228,51.33,17580.533,74.771,35.762,2.8,3.919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.879,-2.727,142.342,381.985,3.22,16885.926,-3.088,-0.408,1518.415,12.8,4.69,34.349,14.975,4.68,0.0,2.604,0.38,555.184,0.0,1776.481,6.817,0.0,3.614,8143.882,414.402,23.1,28.227,148.198,6089.228,51.33,17580.533,74.771,35.762,93.878,0.445,0.925,40.334,0.34,109.774,0.495,0.223,27.155,1.409,6.751,291.827,2.46,800.832,3.583,1.629;;;;;;;;;;;;,Europe
Austria,2013.0,100.0,100.0,,34.59,14.09,0.0,50.5,78.185486,48493.574,3.1,65750.0,35.266674,0.025504712,50716.70871,109.0,83871.0,47.516231,14.550072,AUT,8479542.0,352182894592.0,-1.888,-0.1,615.415,5.218,554.275,4.7,7.281,1.27,173.354,1.357,0.51,4496.881,38.131,496.489,4.21,,0.0,0.0,0.0,6.522,9.281,71.82,8469.797,64.55,20.078,-0.857,-3.55,48452.184,1.167,-0.158,-0.42,1656.929,14.05,31344.254,265.785,21.766,64.691,-4.913,-4.237,82.005,784.24,6.65,9670.877,-19.529,-3.737,1815.966,15.399,10.302,19.96,11.19,-4.176,-5.714,114.513,4955.456,42.02,13504.635,65.097,27.872,-1.646,-3.13,145.067,5955.511,50.5,17107.934,78.234,35.309,7.27,10.123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323,3.307,145.649,376.2,3.19,17176.494,-15.06,-1.928,1282.152,10.872,4.942,35.45,15.036,4.7,0.0,0.405,0.061,554.275,0.0,1773.206,7.281,0.0,3.66,7612.44,410.852,-1.646,-3.13,145.067,5955.511,50.5,17107.934,78.234,35.309,85.483,0.781,1.706,74.296,0.63,201.195,0.976,0.415,28.075,1.843,8.594,371.482,3.15,1013.483,4.88,2.092;;;;;;;;;;;;,Europe
Austria,2014.0,100.0,100.0,,35.67,11.42,0.0,50.2,81.46706,46196.465,2.97,62049.99924,36.640297,0.661272849,51717.49594,109.0,83871.0,47.516231,14.550072,AUT,8546066.0,354511814656.0,-1.171,-0.061,603.475,5.157,532.409,4.55,7.392,1.306,150.447,-8.156,-3.11,4097.954,35.021,344.018,2.94,,0.0,0.0,0.0,4.777,8.869,70.82,8286.854,61.55,20.056,-3.885,-15.963,46207.137,1.114,-5.362,-14.253,1328.097,11.35,29432.529,251.532,18.44,63.697,-8.408,-6.895,75.11,622.509,5.32,8788.811,-8.869,-1.366,1642.018,14.033,8.643,19.02,9.26,-2.403,-3.42,111.093,4798.699,41.01,12999.271,66.629,28.133,-0.66,-1.711,143.357,5874.048,50.2,16774.605,81.56,36.303,9.27,13.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.916,-4.248,141.401,361.57,3.09,16545.766,5.994,0.652,1348.422,11.524,5.02,35.808,14.561,4.55,0.0,-3.158,-0.475,532.409,0.0,1703.831,7.392,0.0,3.687,7202.144,394.889,-0.66,-1.711,143.357,5874.048,50.2,16774.605,81.56,36.303,25.444,0.421,2.127,92.44,0.79,248.923,1.284,0.539,21.963,1.825,10.419,450.5,3.85,1219.106,6.255,2.638;;;;;;;;;;;;,Europe
Austria,2015.0,100.0,100.0,,34.82,14.26,0.0,47.59,76.94422,45686.785,3.01,63240.00168,34.964077,1.014501586,44178.04738,109.0,83871.0,47.516231,14.550072,AUT,8642422.0,358108266496.0,3.792,0.196,619.377,5.353,538.044,4.65,7.527,1.35,172.062,8.502,2.978,4396.805,37.999,341.34,2.95,,0.0,0.0,0.0,4.775,9.586,71.84,8312.484,61.78,19.709,0.378,1.494,45864.832,1.107,3.575,8.993,1641.901,14.19,30144.947,260.525,22.969,65.726,6.086,4.571,79.681,886.326,7.66,9219.747,-4.383,-0.615,1552.542,13.418,12.399,20.102,10.63,-9.389,-11.03,100.062,4299.721,37.16,11578.053,60.149,25.244,-4.349,-7.499,135.858,5506.558,47.59,15719.883,77.031,34.274,10.06,14.003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021,1.444,142.845,414.236,3.58,16528.396,-3.77,-0.434,1283.121,11.089,5.795,36.037,14.884,4.65,0.0,2.217,0.323,538.044,0.0,1722.206,7.527,0.0,3.755,7148.459,396.383,-4.349,-7.499,135.858,5506.558,47.59,15719.883,77.031,34.274,19.338,0.396,2.524,108.766,0.94,291.999,1.522,0.637,25.862,2.616,13.035,560.028,4.84,1508.247,7.834,3.288;;;;;;;;;;;;,Europe
Austria,2016.0,100.0,100.0,,34.64,14.17,0.0,51.08,78.28352,46698.785,2.98,63680.00031,35.651855,1.989437162,45276.83144,109.0,83871.0,47.516231,14.550072,AUT,8736491.0,365232717824.0,0.236,0.013,614.151,5.366,547.13,4.78,7.369,1.31,154.617,-6.714,-2.551,4057.434,35.448,233.503,2.04,,0.0,0.0,0.0,3.145,8.653,72.03,8244.729,64.87,20.179,3.347,13.268,46889.66,1.122,1.727,4.499,1578.437,13.79,30335.359,265.025,21.258,64.695,4.695,3.741,83.422,971.786,8.49,9548.673,-6.097,-0.818,1442.18,12.6,13.088,20.364,10.03,7.575,6.942,107.005,4575.063,39.97,12248.026,61.616,26.121,6.635,8.769,144.627,5846.741,51.08,16554.303,78.742,35.305,7.16,9.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317,3.31,146.155,373.148,3.26,16729.252,-11.632,-1.29,1121.665,9.799,5.025,35.678,15.308,4.78,0.0,2.85,0.424,547.13,0.0,1752.222,7.369,0.0,3.737,7425.178,409.651,6.635,8.769,144.627,5846.741,51.08,16554.303,78.742,35.305,16.959,0.41,2.934,125.909,1.1,335.841,1.696,0.716,8.15,0.979,14.014,598.639,5.23,1604.06,8.062,3.421;;;;;;;;;;;;,Europe
Austria,2017.0,100.0,100.0,,33.98,16.37,0.0,51.05,75.719376,47423.047,2.97,65860.00061,34.502872,2.258572433,47312.00623,109.0,83871.0,47.516231,14.550072,AUT,8797497.0,373481668608.0,-0.257,-0.014,608.322,5.352,559.25,4.92,7.333,1.282,162.915,3.151,1.117,4156.245,36.565,200.057,1.76,,,,,2.623,8.757,73.64,8370.562,67.09,20.325,1.933,7.918,47464.48,1.118,3.27,8.667,1823.246,16.04,31110.197,273.692,23.908,65.544,8.723,7.277,90.699,1240.125,10.91,10309.585,,,,,16.262,21.721,10.93,-4.197,-5.094,101.911,4352.375,38.29,11584.065,57.073,24.406,-0.078,-0.75,143.877,5802.787,51.05,16354.286,76.092,34.456,6.55,8.895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.274,146.429,383.063,3.37,16644.365,,,,,5.023,35.067,15.748,4.92,0.0,2.876,0.44,559.25,0.0,1790.11,7.333,0.0,3.771,7626.033,417.569,-0.078,-0.75,143.877,5802.787,51.05,16354.286,76.092,34.456,15.78,0.443,3.377,144.359,1.27,383.871,1.893,0.809,25.534,3.475,17.489,746.803,6.57,1987.917,9.793,4.188;;;;;;;;;;;;,Europe
Austria,2018.0,100.0,100.0,,34.11,14.98,0.0,50.06,76.96802,46186.543,2.81,63060.00137,34.568928,2.501595119,51461.43322,109.0,83871.0,47.516231,14.550072,AUT,8840518.0,382540021760.0,-3.383,-0.181,584.884,5.171,557.66,4.93,7.623,1.266,157.878,-11.704,-4.28,3651.931,32.285,204.739,1.81,,,,,2.799,7.905,73.62,8327.566,64.67,20.003,-2.195,-9.167,46196.625,1.068,-2.055,-5.625,1652.618,14.61,30322.547,268.067,22.592,65.638,-4.222,-3.829,86.869,1122.106,9.92,9826.255,,,,,15.339,21.271,10.21,-1.713,-2.331,99.58,4257.669,37.64,11264.006,58.203,24.383,-2.095,-3.542,140.335,5662.564,50.06,15874.077,77.408,34.362,8.95,12.157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.696,2.484,148.913,325.773,2.88,16844.361,,,,,4.453,36.462,15.78,4.93,0.0,0.201,0.032,557.66,0.0,1784.964,7.623,0.0,3.864,7315.182,408.402,-2.095,-3.542,140.335,5662.564,50.06,15874.077,77.408,34.362,14.67,0.473,3.85,165.149,1.46,435.482,2.258,0.943,-8.234,-1.534,15.955,682.087,6.03,1804.744,9.324,3.907;;;;;;;;;;;;,Europe
Austria,2019.0,100.0,100.0,,33.77,16.22,0.0,54.64,77.109795,48314.258,2.82,64769.99664,35.611378,1.49121085,50114.40111,109.0,83871.0,47.516231,14.550072,AUT,8879939.0,388344676352.0,-0.065,-0.003,581.909,5.167,524.778,4.66,6.592,1.207,152.78,5.141,1.66,3822.625,33.945,168.92,1.5,,,,,2.122,7.932,73.82,8313.12,70.69,21.041,4.789,19.558,48194.07,1.102,3.015,8.083,1807.445,16.05,31098.203,276.15,22.705,64.527,2.458,2.135,89.004,1274.783,11.32,10023.088,,,,,16.014,20.797,10.8,8.47,8.036,107.616,4598.005,40.83,12119.017,57.759,25.146,8.285,11.475,151.81,6153.195,54.64,17095.865,77.295,35.473,3.13,4.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,4.288,153.201,363.741,3.23,17252.488,,,,,4.569,35.798,14.902,4.66,0.0,-5.565,-0.878,524.778,0.0,1678.156,6.592,0.0,3.482,7960.641,427.96,8.285,11.475,151.81,6153.195,54.64,17095.865,77.295,35.473,16.972,0.637,4.487,191.443,1.7,505.259,2.405,1.048,23.541,3.683,19.638,838.97,7.45,2211.524,10.539,4.589;;;;;;;;;;;;,Europe
Austria,2020.0,100.0,100.0,,,13.77,0.0,55.42,80.098274,45028.27,,,38.26067,-6.734514076,48586.80132,109.0,83871.0,47.516231,14.550072,AUT,8907780.0,363281088512.0,-10.557,-0.546,518.851,4.622,515.28,4.59,6.648,1.155,133.401,-14.473,-4.913,3259.157,29.032,62.866,0.56,,,,,0.811,7.255,71.24,7997.503,69.04,22.461,-6.5,-27.816,44920.742,1.101,-10.435,-28.816,1529.0,13.62,27766.033,247.334,19.728,61.811,-4.193,-3.732,85.272,1117.001,9.95,9572.81,,,,,14.412,21.31,9.21,2.871,2.683,110.299,4714.979,42.0,12382.319,60.834,27.565,0.404,1.0,152.81,6221.527,55.42,17154.707,80.272,38.189,2.2,3.088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.167,-20.172,133.029,349.133,3.11,14934.065,,,,,4.505,33.245,14.688,4.59,0.0,-1.438,-0.214,515.28,0.0,1648.864,6.648,0.0,3.671,7750.528,400.144,0.404,1.0,152.81,6221.527,55.42,17154.707,80.272,38.189,20.025,0.879,5.365,229.013,2.04,602.32,2.955,1.341,-8.839,-1.802,17.837,762.255,6.79,2002.353,9.835,4.458;;;;;;;;;;;;,Europe
Belarus,2000.0,100.0,94.7,,5.65,24.51,0.0,0.03,0.12224939,24868.184,12.85,52940.0,0.031301863,5.80000344,1276.493985,47.0,207600.0,53.709807,27.953389,BLR,10256489.0,91419115520.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.008,-0.727,-0.085,1128.234,11.572,0.0,0.0,,0.0,0.0,0.0,0.0,4.538,33.31,3247.7,26.1,10.237,3.065,7.582,24862.215,2.789,3.056,7.559,2541.805,26.07,24854.432,254.919,99.885,99.969,6.092,8.724,151.936,2375.082,24.36,14813.665,-4.286,-0.097,210.52,2.159,93.333,59.583,13.52,42.105,0.024,0.08,2.925,0.03,7.784,0.115,0.031,42.105,0.024,0.08,2.925,0.03,7.784,0.115,0.031,7.21,21.645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.169,-1.081,91.411,166.724,1.71,8912.532,1.4,0.323,2277.295,23.357,6.552,35.848,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.73,254.999,42.105,0.024,0.08,2.925,0.03,7.784,0.115,0.031,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Belarus,2001.0,100.0,95.2,,6.26,23.53,0.0,0.03,0.12733448,24306.926,12.33,51880.0,0.035543464,4.725305994,1244.373185,47.0,207600.0,53.709807,27.953389,BLR,10201212.0,94624120832.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.554,-28.2,-3.263,814.464,8.309,0.0,0.0,,0.0,0.0,0.0,0.0,3.351,33.34,3268.239,25.07,10.115,-2.779,-7.088,24302.158,2.62,-2.784,-7.096,2454.61,25.04,24293.52,247.823,99.88,99.964,-0.573,-0.871,151.066,2311.49,23.58,14808.596,-0.498,-0.011,210.608,2.148,94.057,60.935,12.95,11.111,0.008,0.088,2.941,0.03,8.64,0.12,0.036,11.111,0.008,0.088,2.941,0.03,8.64,0.12,0.036,8.27,24.805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.24,-2.962,88.449,143.12,1.46,8670.459,-0.273,-0.064,2283.379,23.293,5.824,35.678,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.551,247.911,11.111,0.008,0.088,2.941,0.03,8.64,0.12,0.036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Belarus,2002.0,100.0,95.8,,6.52,24.84,0.0,0.03,0.120627254,25309.941,11.96,51840.00015,0.032997068,5.04526748,1479.314583,47.0,207600.0,53.709807,27.953389,BLR,10135391.0,98263261184.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.495,-5.67,-0.471,773.275,7.837,0.0,0.0,,0.0,0.0,0.0,0.0,3.056,33.01,3256.904,26.46,10.319,3.455,8.565,25305.004,2.61,3.457,8.568,2607.694,26.43,25296.654,256.391,99.887,99.967,2.888,4.362,155.428,2473.511,25.07,15335.155,-5.0,-0.107,201.377,2.041,94.747,60.601,13.64,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,6.55,19.842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288,4.677,93.126,134.183,1.36,9188.223,-1.333,-0.31,2267.576,22.983,5.14,36.31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.654,256.476,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Belarus,2003.0,100.0,96.4,,6.25,25.0,0.0,0.03,0.11985617,25292.014,11.5,52700.00076,0.031896286,7.043192559,1819.766059,47.0,207600.0,53.709807,27.953389,BLR,10065881.0,103937867776.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.082,-5.878,-0.461,732.849,7.377,0.0,0.0,,0.0,0.0,0.0,0.0,2.898,33.46,3324.1,26.63,10.464,-0.75,-1.924,25288.58,2.449,-0.749,-1.921,2642.59,26.6,25280.51,254.471,99.887,99.968,-1.686,-2.621,152.807,2534.304,25.51,15180.664,-15.789,-0.322,170.751,1.719,95.794,60.03,13.69,-3.448,-0.003,0.081,2.98,0.03,8.067,0.113,0.032,-3.448,-0.003,0.081,2.98,0.03,8.067,0.113,0.032,6.83,20.412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247,1.161,94.287,108.287,1.09,9366.997,-0.293,-0.067,2276.553,22.916,4.093,37.04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.571,254.552,-3.448,-0.003,0.081,2.98,0.03,8.067,0.113,0.032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,Europe
Belarus,2004.0,100.0,96.9,,6.27,29.31,0.0,0.03,0.10224949,28508.88,10.66,56040.00092,0.034380138,11.44974311,2378.623286,47.0,207600.0,53.709807,27.953389,BLR,9999713.0,114486403072.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.064,-2.045,-0.151,722.615,7.226,0.0,0.0,,0.0,0.0,0.0,0.0,2.535,34.45,3445.099,31.2,10.949,11.975,30.482,28504.162,2.49,11.972,30.465,3117.09,31.17,28494.363,284.935,99.904,99.966,21.293,32.537,185.344,2966.085,29.66,18534.9,12.608,0.217,193.553,1.935,95.064,65.025,16.07,17.857,0.014,0.095,3.0,0.03,9.51,0.096,0.033,21.465,0.017,0.098,3.0,0.03,9.801,0.096,0.034,3.25,9.434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.038,-1.921,92.366,151.004,1.51,9236.848,0.09,0.021,2293.687,22.936,4.84,32.405,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.09,285.033,21.465,0.017,0.098,3.0,0.03,9.801,0.096,0.034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.003,0.003,0.0,0.0,0.291,0.0,0.001;;;;;;;;;;;;,Europe
Belarus,2005.0,100.0,97.1,,6.83,29.07,0.0,0.04,0.13740982,28600.459,9.74,56779.99878,0.037284452,9.400001524,3125.810535,47.0,207600.0,53.709807,27.953389,BLR,9935166.0,123858067456.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.597,10.433,0.754,803.193,7.98,0.0,0.0,,0.0,0.0,0.0,0.0,2.809,35.0,3522.84,30.96,10.9,-0.325,-0.927,28595.994,2.294,-0.328,-0.935,3112.177,30.92,28585.334,284.0,99.871,99.963,2.527,4.683,190.027,3017.564,29.98,19126.666,-4.444,-0.086,186.152,1.849,96.835,66.886,15.87,9.091,0.008,0.103,4.026,0.04,10.376,0.129,0.036,8.791,0.008,0.106,4.026,0.04,10.664,0.129,0.037,4.04,11.543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.899,-6.372,85.994,94.613,0.94,8655.475,-3.933,-0.902,2217.793,22.034,3.036,30.268,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.204,284.106,8.791,0.008,0.106,4.026,0.04,10.664,0.129,0.037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.003,0.0,0.0,0.288,0.0,0.001;;;;;;;;;;;;,Europe
Belarus,2006.0,100.0,97.5,,7.2,29.79,0.0,0.06,0.20100503,30598.045,9.42,59119.99893,0.03601279,9.999994812,3847.434124,47.0,207600.0,53.709807,27.953389,BLR,9874700.0,134673940480.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.247,-10.466,-0.835,723.535,7.145,0.0,0.0,,0.0,0.0,0.0,0.0,2.365,36.17,3662.896,31.81,10.532,6.338,18.006,30594.541,2.243,6.339,18.003,3217.313,31.77,30583.52,302.003,99.874,99.964,2.063,3.921,193.948,3059.333,30.21,19640.877,-1.163,-0.022,185.114,1.828,94.97,64.197,16.39,-2.778,-0.003,0.1,4.051,0.04,10.085,0.126,0.033,2.703,0.003,0.109,4.051,0.04,11.02,0.126,0.036,4.36,12.054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.347,14.917,100.911,157.979,1.56,10219.108,0.0,0.0,2231.374,22.034,4.904,33.402,0.006,0.0,0.0,,0.006,0.0,0.0,0.647,0.0,0.0,0.002,3221.364,302.112,2.703,0.003,0.109,4.051,0.04,11.02,0.126,0.036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.003,0.0,0.0,0.288,0.0,0.001;;;;;;;;;;;;,Europe
Belarus,2007.0,100.0,97.9,,7.28,29.81,0.0,0.07,0.23427042,29999.406,8.5,57650.00153,0.049696002,8.600006536,4735.657608,47.0,207600.0,53.709807,27.953389,BLR,9825990.0,144615686144.0,,0.0,0.0,0.0,1.018,0.01,0.031,0.0,508.954,13.094,0.936,822.332,8.08,1.018,0.01,,0.0,0.0,0.0,0.031,2.742,36.17,3681.054,31.83,10.803,-2.445,-7.385,29994.607,2.038,-2.458,-7.423,3234.28,31.78,29979.699,294.58,99.843,99.95,0.396,0.768,194.715,3207.819,31.52,19816.361,-5.882,-0.108,175.089,1.72,99.026,66.066,16.2,0.0,-0.001,0.099,4.071,0.04,10.072,0.126,0.034,31.579,0.038,0.146,5.089,0.05,14.908,0.157,0.05,4.34,11.999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.044,-9.126,91.785,25.443,0.25,9341.007,0.0,0.0,2242.435,22.034,0.785,31.142,0.045,0.01,0.0,600.0,0.038,1.018,0.0,4.548,0.031,0.0,0.015,3239.368,294.727,31.579,0.038,0.146,5.089,0.05,14.908,0.157,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.003,0.0,0.0,0.288,0.0,0.001;;;;;;;;;;;;,Europe
